Property, Value
1.232010e-02, 2.080096e-01, 4.326798e-02
1.233326e-02, 2.076246e-01, 4.310796e-02
1.234642e-02, 2.075525e-01, 4.307805e-02
1.235959e-02, 2.096079e-01, 4.393546e-02
1.237275e-02, 2.069012e-01, 4.280810e-02
1.238591e-02, 2.093041e-01, 4.380819e-02
1.239907e-02, 2.089594e-01, 4.366403e-02
1.241224e-02, 2.086716e-01, 4.354382e-02
1.242540e-02, 2.084881e-01, 4.346730e-02
1.243856e-02, 2.083136e-01, 4.339457e-02
1.245172e-02, 2.078587e-01, 4.320525e-02
1.246489e-02, 2.076144e-01, 4.310375e-02
1.247805e-02, 2.071379e-01, 4.290611e-02
1.249121e-02, 2.067296e-01, 4.273714e-02
1.250437e-02, 2.063749e-01, 4.259058e-02
1.251754e-02, 2.058972e-01, 4.239365e-02
1.253070e-02, 2.057629e-01, 4.233838e-02
1.254386e-02, 2.053188e-01, 4.215579e-02
1.255702e-02, 2.050106e-01, 4.202937e-02
1.257019e-02, 2.050021e-01, 4.202585e-02
1.258335e-02, 2.041898e-01, 4.169347e-02
1.259651e-02, 2.036982e-01, 4.149295e-02
1.260967e-02, 2.036296e-01, 4.146501e-02
1.262284e-02, 2.032771e-01, 4.132157e-02
1.263600e-02, 2.019282e-01, 4.077500e-02
1.264916e-02, 2.015382e-01, 4.061765e-02
1.266232e-02, 2.015310e-01, 4.061476e-02
1.267549e-02, 2.010949e-01, 4.043915e-02
1.268865e-02, 2.010855e-01, 4.043538e-02
1.270181e-02, 2.007809e-01, 4.031298e-02
1.271497e-02, 2.006831e-01, 4.027371e-02
1.272814e-02, 2.005479e-01, 4.021948e-02
1.274130e-02, 2.003408e-01, 4.013642e-02
1.275446e-02, 2.001490e-01, 4.005964e-02
1.276762e-02, 1.998407e-01, 3.993629e-02
1.278079e-02, 1.996613e-01, 3.986463e-02
1.279395e-02, 1.998056e-01, 3.992229e-02
1.280711e-02, 1.995770e-01, 3.983099e-02
1.282027e-02, 1.994159e-01, 3.976669e-02
1.283344e-02, 1.993014e-01, 3.972106e-02
1.284660e-02, 1.992849e-01, 3.971448e-02
1.285976e-02, 1.991854e-01, 3.967482e-02
1.287292e-02, 1.977258e-01, 3.909549e-02
1.288609e-02, 1.976849e-01, 3.907934e-02
1.289925e-02, 1.976347e-01, 3.905949e-02
1.291241e-02, 1.977456e-01, 3.910332e-02
1.292557e-02, 1.982667e-01, 3.930968e-02
1.293874e-02, 1.989599e-01, 3.958504e-02
1.295190e-02, 1.992094e-01, 3.968440e-02
1.296506e-02, 1.998410e-01, 3.993641e-02
1.297822e-02, 2.029100e-01, 4.117246e-02
1.299139e-02, 2.007505e-01, 4.030075e-02
1.300455e-02, 2.010342e-01, 4.041475e-02
1.301771e-02, 2.014034e-01, 4.056332e-02
1.303087e-02, 2.019564e-01, 4.078638e-02
1.304404e-02, 2.021809e-01, 4.087711e-02
1.305720e-02, 2.025843e-01, 4.104041e-02
1.307036e-02, 2.027922e-01, 4.112467e-02
1.308352e-02, 2.032765e-01, 4.132133e-02
1.309669e-02, 2.033900e-01, 4.136748e-02
1.310985e-02, 2.035509e-01, 4.143298e-02
1.312301e-02, 2.040451e-01, 4.163440e-02
1.313617e-02, 2.042717e-01, 4.172693e-02
1.314934e-02, 2.043331e-01, 4.175203e-02
1.316250e-02, 2.041624e-01, 4.168228e-02
1.317566e-02, 2.040518e-01, 4.163715e-02
1.318882e-02, 2.038096e-01, 4.153837e-02
1.320199e-02, 2.038587e-01, 4.155836e-02
1.321515e-02, 2.038152e-01, 4.154062e-02
1.322831e-02, 2.037243e-01, 4.150358e-02
1.324147e-02, 2.040431e-01, 4.163359e-02
1.325464e-02, 2.040869e-01, 4.165145e-02
1.326780e-02, 2.040831e-01, 4.164990e-02
1.328096e-02, 2.040238e-01, 4.162569e-02
1.329412e-02, 2.040738e-01, 4.164612e-02
1.330729e-02, 2.044699e-01, 4.180796e-02
1.332045e-02, 2.043258e-01, 4.174903e-02
1.333361e-02, 2.044738e-01, 4.180954e-02
1.334677e-02, 2.046368e-01, 4.187621e-02
1.335994e-02, 2.047948e-01, 4.194090e-02
1.337310e-02, 2.048003e-01, 4.194316e-02
1.338626e-02, 2.046385e-01, 4.187693e-02
1.339942e-02, 2.049101e-01, 4.198817e-02
1.341259e-02, 2.049366e-01, 4.199902e-02
1.342575e-02, 2.048407e-01, 4.195972e-02
1.343891e-02, 2.046582e-01, 4.188497e-02
1.345207e-02, 2.045673e-01, 4.184778e-02
1.346524e-02, 2.044766e-01, 4.181067e-02
1.347840e-02, 2.042432e-01, 4.171529e-02
1.349156e-02, 2.043649e-01, 4.176502e-02
1.350472e-02, 2.039575e-01, 4.159868e-02
1.351789e-02, 2.039764e-01, 4.160636e-02
1.353105e-02, 2.040464e-01, 4.163495e-02
1.354421e-02, 2.038397e-01, 4.155064e-02
1.355737e-02, 2.034370e-01, 4.138662e-02
1.357054e-02, 2.029726e-01, 4.119788e-02
1.358370e-02, 2.028885e-01, 4.116376e-02
1.359686e-02, 2.027979e-01, 4.112699e-02
1.361002e-02, 2.025665e-01, 4.103317e-02
1.362319e-02, 2.026044e-01, 4.104856e-02
1.363635e-02, 2.022112e-01, 4.088936e-02
1.364951e-02, 2.019284e-01, 4.077506e-02
1.366267e-02, 2.019675e-01, 4.079087e-02
1.367584e-02, 2.018285e-01, 4.073476e-02
1.368900e-02, 2.015430e-01, 4.061957e-02
1.370216e-02, 2.014571e-01, 4.058498e-02
1.371532e-02, 2.013570e-01, 4.054464e-02
1.372849e-02, 2.015462e-01, 4.062088e-02
1.374165e-02, 2.013891e-01, 4.055759e-02
1.375481e-02, 2.012024e-01, 4.048242e-02
1.376797e-02, 2.010133e-01, 4.040637e-02
1.378114e-02, 2.006402e-01, 4.025651e-02
1.379430e-02, 2.004363e-01, 4.017471e-02
1.380746e-02, 1.999988e-01, 3.999953e-02
1.382062e-02, 2.001812e-01, 4.007251e-02
1.383379e-02, 1.997827e-01, 3.991311e-02
1.384695e-02, 1.999316e-01, 3.997263e-02
1.386011e-02, 1.999392e-01, 3.997570e-02
1.387327e-02, 2.002226e-01, 4.008910e-02
1.388644e-02, 1.998084e-01, 3.992338e-02
1.389960e-02, 1.999694e-01, 3.998774e-02
1.391276e-02, 1.994271e-01, 3.977117e-02
1.392592e-02, 1.995551e-01, 3.982224e-02
1.393909e-02, 1.991565e-01, 3.966332e-02
1.395225e-02, 1.992206e-01, 3.968885e-02
1.396541e-02, 1.992290e-01, 3.969219e-02
1.397857e-02, 1.992763e-01, 3.971105e-02
1.399174e-02, 1.993087e-01, 3.972397e-02
1.400490e-02, 1.993851e-01, 3.975442e-02
1.401806e-02, 1.992693e-01, 3.970825e-02
1.403122e-02, 1.995900e-01, 3.983616e-02
1.404439e-02, 1.997944e-01, 3.991782e-02
1.405755e-02, 2.001174e-01, 4.004698e-02
1.407071e-02, 2.005883e-01, 4.023567e-02
1.408387e-02, 2.010764e-01, 4.043170e-02
1.409704e-02, 2.011680e-01, 4.046857e-02
1.411020e-02, 2.015344e-01, 4.061610e-02
1.412336e-02, 2.014523e-01, 4.058303e-02
1.413652e-02, 2.018582e-01, 4.074673e-02
1.414969e-02, 2.045086e-01, 4.182376e-02
1.416285e-02, 2.044869e-01, 4.181489e-02
1.417601e-02, 2.045591e-01, 4.184445e-02
1.418917e-02, 2.046792e-01, 4.189356e-02
1.420234e-02, 2.044559e-01, 4.180223e-02
1.421550e-02, 2.045351e-01, 4.183459e-02
1.422866e-02, 2.019687e-01, 4.079137e-02
1.424182e-02, 2.019770e-01, 4.079471e-02
1.425499e-02, 2.019661e-01, 4.079031e-02
1.426815e-02, 2.019203e-01, 4.077180e-02
1.428131e-02, 2.018963e-01, 4.076211e-02
1.429447e-02, 2.018447e-01, 4.074130e-02
1.430764e-02, 2.020580e-01, 4.082743e-02
1.432080e-02, 2.019275e-01, 4.077473e-02
1.433396e-02, 2.017131e-01, 4.068818e-02
1.434712e-02, 2.016656e-01, 4.066902e-02
1.436029e-02, 2.019118e-01, 4.076838e-02
1.437345e-02, 2.019485e-01, 4.078321e-02
1.438661e-02, 2.021449e-01, 4.086256e-02
1.439977e-02, 2.022087e-01, 4.088838e-02
1.441294e-02, 2.026294e-01, 4.105867e-02
1.442610e-02, 2.026767e-01, 4.107784e-02
1.443926e-02, 1.970469e-01, 3.882748e-02
1.445242e-02, 1.968696e-01, 3.875763e-02
1.446559e-02, 1.967757e-01, 3.872068e-02
1.447875e-02, 1.966191e-01, 3.865907e-02
1.449191e-02, 1.963581e-01, 3.855649e-02
1.450507e-02, 1.989132e-01, 3.956646e-02
1.451824e-02, 1.964709e-01, 3.860081e-02
1.453140e-02, 1.965191e-01, 3.861977e-02
1.454456e-02, 1.989975e-01, 3.960002e-02
1.455772e-02, 1.990096e-01, 3.960481e-02
1.457089e-02, 1.976950e-01, 3.908333e-02
1.458405e-02, 1.973666e-01, 3.895359e-02
1.459721e-02, 1.973550e-01, 3.894898e-02
1.461037e-02, 1.973775e-01, 3.895788e-02
1.462354e-02, 1.972208e-01, 3.889604e-02
1.463670e-02, 1.969228e-01, 3.877859e-02
1.464986e-02, 1.966712e-01, 3.867956e-02
1.466302e-02, 1.960527e-01, 3.843667e-02
1.467619e-02, 1.960552e-01, 3.843764e-02
1.468935e-02, 1.954647e-01, 3.820644e-02
1.470251e-02, 1.951771e-01, 3.809410e-02
1.471567e-02, 1.949648e-01, 3.801128e-02
1.472884e-02, 1.945737e-01, 3.785891e-02
1.474200e-02, 1.941740e-01, 3.770356e-02
1.475516e-02, 1.941008e-01, 3.767511e-02
1.476832e-02, 1.936088e-01, 3.748436e-02
1.478149e-02, 1.934056e-01, 3.740572e-02
1.479465e-02, 1.932129e-01, 3.733121e-02
1.480781e-02, 1.927960e-01, 3.717030e-02
1.482097e-02, 1.928006e-01, 3.717205e-02
1.483414e-02, 1.924060e-01, 3.702007e-02
1.484730e-02, 1.923477e-01, 3.699763e-02
1.486046e-02, 1.937055e-01, 3.752180e-02
1.487362e-02, 1.934444e-01, 3.742072e-02
1.488679e-02, 1.932656e-01, 3.735160e-02
1.489995e-02, 1.925771e-01, 3.708593e-02
1.491311e-02, 1.923815e-01, 3.701065e-02
1.492627e-02, 1.919756e-01, 3.685464e-02
1.493944e-02, 1.917834e-01, 3.678087e-02
1.495260e-02, 1.917198e-01, 3.675648e-02
1.496576e-02, 1.916120e-01, 3.671516e-02
1.497892e-02, 1.916906e-01, 3.674530e-02
1.499209e-02, 1.918744e-01, 3.681580e-02
1.500525e-02, 1.917844e-01, 3.678124e-02
1.501841e-02, 1.917439e-01, 3.676573e-02
1.503157e-02, 1.918575e-01, 3.680931e-02
1.504474e-02, 1.918977e-01, 3.682473e-02
1.505790e-02, 1.917257e-01, 3.675874e-02
1.507106e-02, 1.919619e-01, 3.684936e-02
1.508422e-02, 1.917809e-01, 3.677993e-02
1.509739e-02, 1.917659e-01, 3.677416e-02
1.511055e-02, 1.916367e-01, 3.672463e-02
1.512371e-02, 1.914867e-01, 3.666714e-02
1.513687e-02, 1.930221e-01, 3.725754e-02
1.515004e-02, 1.915366e-01, 3.668625e-02
1.516320e-02, 1.921263e-01, 3.691250e-02
1.517636e-02, 1.925482e-01, 3.707482e-02
1.518952e-02, 1.925253e-01, 3.706599e-02
1.520269e-02, 1.924197e-01, 3.702534e-02
1.521585e-02, 1.918796e-01, 3.681776e-02
1.522901e-02, 1.916224e-01, 3.671916e-02
1.524217e-02, 1.917274e-01, 3.675940e-02
1.525534e-02, 1.913519e-01, 3.661554e-02
1.526850e-02, 1.912372e-01, 3.657165e-02
1.528166e-02, 1.910454e-01, 3.649834e-02
1.529482e-02, 1.910247e-01, 3.649043e-02
1.530799e-02, 1.908127e-01, 3.640950e-02
1.532115e-02, 1.910244e-01, 3.649033e-02
1.533431e-02, 1.909768e-01, 3.647213e-02
1.534747e-02, 1.914702e-01, 3.666082e-02
1.536064e-02, 1.914408e-01, 3.664958e-02
1.537380e-02, 1.909247e-01, 3.645225e-02
1.538696e-02, 1.909972e-01, 3.647993e-02
1.540012e-02, 1.913641e-01, 3.662022e-02
1.541329e-02, 1.914503e-01, 3.665322e-02
1.542645e-02, 1.914650e-01, 3.665887e-02
1.543961e-02, 1.915302e-01, 3.668382e-02
1.545277e-02, 1.916095e-01, 3.671420e-02
1.546594e-02, 1.918408e-01, 3.680289e-02
1.547910e-02, 1.920963e-01, 3.690098e-02
1.549226e-02, 1.917549e-01, 3.676993e-02
1.550542e-02, 1.919678e-01, 3.685165e-02
1.551859e-02, 1.917659e-01, 3.677418e-02
1.553175e-02, 1.919427e-01, 3.684199e-02
1.554491e-02, 1.919621e-01, 3.684946e-02
1.555807e-02, 1.920600e-01, 3.688705e-02
1.557124e-02, 1.919683e-01, 3.685182e-02
1.558440e-02, 1.919052e-01, 3.682761e-02
1.559756e-02, 1.917419e-01, 3.676494e-02
1.561072e-02, 1.911105e-01, 3.652323e-02
1.562389e-02, 1.913085e-01, 3.659893e-02
1.563705e-02, 1.910287e-01, 3.649198e-02
1.565021e-02, 1.906901e-01, 3.636270e-02
1.566337e-02, 1.902844e-01, 3.620815e-02
1.567654e-02, 1.899527e-01, 3.608202e-02
1.568970e-02, 1.899489e-01, 3.608057e-02
1.570286e-02, 1.896562e-01, 3.596947e-02
1.571602e-02, 1.894476e-01, 3.589039e-02
1.572919e-02, 1.895267e-01, 3.592037e-02
1.574235e-02, 1.886923e-01, 3.560479e-02
1.575551e-02, 1.885954e-01, 3.556824e-02
1.576867e-02, 1.883090e-01, 3.546027e-02
1.578184e-02, 1.880375e-01, 3.535810e-02
1.579500e-02, 1.879760e-01, 3.533498e-02
1.580816e-02, 1.881573e-01, 3.540316e-02
1.582132e-02, 1.877479e-01, 3.524929e-02
1.583449e-02, 1.876367e-01, 3.520754e-02
1.584765e-02, 1.875764e-01, 3.518489e-02
1.586081e-02, 1.870756e-01, 3.499727e-02
1.587397e-02, 1.873500e-01, 3.510003e-02
1.588714e-02, 1.872318e-01, 3.505574e-02
1.590030e-02, 1.874286e-01, 3.512947e-02
1.591346e-02, 1.871948e-01, 3.504189e-02
1.592662e-02, 1.869999e-01, 3.496897e-02
1.593979e-02, 1.865298e-01, 3.479338e-02
1.595295e-02, 1.867439e-01, 3.487328e-02
1.596611e-02, 1.865237e-01, 3.479109e-02
1.597927e-02, 1.864577e-01, 3.476649e-02
1.599244e-02, 1.863661e-01, 3.473231e-02
1.600560e-02, 1.864476e-01, 3.476272e-02
1.601876e-02, 1.867871e-01, 3.488944e-02
1.603192e-02, 1.867194e-01, 3.486412e-02
1.604509e-02, 1.867932e-01, 3.489172e-02
1.605825e-02, 1.869403e-01, 3.494666e-02
1.607141e-02, 1.873760e-01, 3.510978e-02
1.608457e-02, 1.872002e-01, 3.504392e-02
1.609774e-02, 1.875502e-01, 3.517509e-02
1.611090e-02, 1.871836e-01, 3.503768e-02
1.612406e-02, 1.875197e-01, 3.516365e-02
1.613722e-02, 1.875206e-01, 3.516397e-02
1.615039e-02, 1.875000e-01, 3.515626e-02
1.616355e-02, 1.876908e-01, 3.522782e-02
1.617671e-02, 1.876317e-01, 3.520567e-02
1.618987e-02, 1.879906e-01, 3.534046e-02
1.620304e-02, 1.879911e-01, 3.534064e-02
1.621620e-02, 1.879304e-01, 3.531783e-02
1.622936e-02, 1.882187e-01, 3.542627e-02
1.624252e-02, 1.884444e-01, 3.551131e-02
1.625569e-02, 1.885482e-01, 3.555041e-02
1.626885e-02, 1.889770e-01, 3.571232e-02
1.628201e-02, 1.892778e-01, 3.582608e-02
1.629517e-02, 1.893525e-01, 3.585437e-02
1.630834e-02, 1.895421e-01, 3.592622e-02
1.632150e-02, 1.898669e-01, 3.604943e-02
1.633466e-02, 1.903385e-01, 3.622873e-02
1.634782e-02, 1.904958e-01, 3.628864e-02
1.636099e-02, 1.907600e-01, 3.638939e-02
1.637415e-02, 1.911933e-01, 3.655487e-02
1.638731e-02, 1.910655e-01, 3.650602e-02
1.640047e-02, 1.912266e-01, 3.656762e-02
1.641364e-02, 1.915359e-01, 3.668599e-02
1.642680e-02, 1.913519e-01, 3.661553e-02
1.643996e-02, 1.915726e-01, 3.670004e-02
1.645312e-02, 1.919237e-01, 3.683472e-02
1.646629e-02, 1.919652e-01, 3.685064e-02
1.647945e-02, 1.920400e-01, 3.687937e-02
1.649261e-02, 1.926658e-01, 3.712010e-02
1.650577e-02, 1.926149e-01, 3.710050e-02
1.651894e-02, 1.931104e-01, 3.729161e-02
1.653210e-02, 1.934712e-01, 3.743111e-02
1.654526e-02, 1.938454e-01, 3.757603e-02
1.655842e-02, 1.938072e-01, 3.756122e-02
1.657159e-02, 1.940268e-01, 3.764641e-02
1.658475e-02, 1.940265e-01, 3.764627e-02
1.659791e-02, 1.942911e-01, 3.774902e-02
1.661107e-02, 1.947200e-01, 3.791588e-02
1.662424e-02, 1.949644e-01, 3.801110e-02
1.663740e-02, 1.944266e-01, 3.780170e-02
1.665056e-02, 1.947205e-01, 3.791608e-02
1.666372e-02, 1.950104e-01, 3.802904e-02
1.667689e-02, 1.951964e-01, 3.810165e-02
1.669005e-02, 1.952617e-01, 3.812714e-02
1.670321e-02, 1.955326e-01, 3.823298e-02
1.671637e-02, 1.959439e-01, 3.839400e-02
1.672954e-02, 1.960766e-01, 3.844604e-02
1.674270e-02, 1.963099e-01, 3.853756e-02
1.675586e-02, 1.962715e-01, 3.852251e-02
1.676902e-02, 1.960936e-01, 3.845272e-02
1.678219e-02, 1.962256e-01, 3.850449e-02
1.679535e-02, 1.961598e-01, 3.847868e-02
1.680851e-02, 1.960450e-01, 3.843363e-02
1.682167e-02, 1.960332e-01, 3.842903e-02
1.683484e-02, 1.958041e-01, 3.833923e-02
1.684800e-02, 1.960340e-01, 3.842934e-02
1.686116e-02, 1.959669e-01, 3.840303e-02
1.687432e-02, 1.959123e-01, 3.838163e-02
1.688749e-02, 1.957388e-01, 3.831368e-02
1.690065e-02, 1.957333e-01, 3.831154e-02
1.691381e-02, 1.959162e-01, 3.838315e-02
1.692697e-02, 1.958956e-01, 3.837508e-02
1.694014e-02, 1.957105e-01, 3.830258e-02
1.695330e-02, 1.958246e-01, 3.834727e-02
1.696646e-02, 1.959174e-01, 3.838361e-02
1.697962e-02, 1.960240e-01, 3.842542e-02
1.699279e-02, 1.964903e-01, 3.860844e-02
1.700595e-02, 1.969495e-01, 3.878912e-02
1.701911e-02, 1.974410e-01, 3.898293e-02
1.703227e-02, 1.974439e-01, 3.898410e-02
1.704544e-02, 1.980839e-01, 3.923725e-02
1.705860e-02, 1.980640e-01, 3.922933e-02
1.707176e-02, 1.987541e-01, 3.950320e-02
1.708492e-02, 1.990063e-01, 3.960352e-02
1.709809e-02, 1.987963e-01, 3.951998e-02
1.711125e-02, 1.991413e-01, 3.965725e-02
1.712441e-02, 1.989334e-01, 3.957450e-02
1.713757e-02, 1.989417e-01, 3.957781e-02
1.715074e-02, 1.991948e-01, 3.967856e-02
1.716390e-02, 1.990151e-01, 3.960701e-02
1.717706e-02, 1.985896e-01, 3.943782e-02
1.719022e-02, 1.992300e-01, 3.969260e-02
1.720339e-02, 1.991968e-01, 3.967936e-02
1.721655e-02, 1.990507e-01, 3.962119e-02
1.722971e-02, 1.990950e-01, 3.963882e-02
1.724287e-02, 1.990932e-01, 3.963812e-02
1.725604e-02, 1.987218e-01, 3.949037e-02
1.726920e-02, 1.985953e-01, 3.944009e-02
1.728236e-02, 1.984283e-01, 3.937381e-02
1.729552e-02, 1.982371e-01, 3.929796e-02
1.730869e-02, 1.981842e-01, 3.927696e-02
1.732185e-02, 1.981683e-01, 3.927069e-02
1.733501e-02, 1.985596e-01, 3.942590e-02
1.734817e-02, 1.985036e-01, 3.940368e-02
1.736134e-02, 1.986610e-01, 3.946621e-02
1.737450e-02, 1.987484e-01, 3.950094e-02
1.738766e-02, 1.988125e-01, 3.952639e-02
1.740082e-02, 1.992165e-01, 3.968722e-02
1.741399e-02, 1.992331e-01, 3.969385e-02
1.742715e-02, 1.996194e-01, 3.984790e-02
1.744031e-02, 1.995957e-01, 3.983845e-02
1.745347e-02, 1.995829e-01, 3.983333e-02
1.746664e-02, 1.999033e-01, 3.996131e-02
1.747980e-02, 1.998395e-01, 3.993582e-02
1.749296e-02, 2.001009e-01, 4.004037e-02
1.750612e-02, 2.000968e-01, 4.003873e-02
1.751929e-02, 2.002836e-01, 4.011351e-02
1.753245e-02, 2.001079e-01, 4.004318e-02
1.754561e-02, 2.001609e-01, 4.006437e-02
1.755877e-02, 1.997006e-01, 3.988035e-02
1.757194e-02, 1.998538e-01, 3.994155e-02
1.758510e-02, 1.995822e-01, 3.983304e-02
1.759826e-02, 1.993207e-01, 3.972873e-02
1.761142e-02, 1.991626e-01, 3.966576e-02
1.762459e-02, 1.993025e-01, 3.972147e-02
1.763775e-02, 1.989721e-01, 3.958991e-02
1.765091e-02, 1.986054e-01, 3.944412e-02
1.766407e-02, 1.984137e-01, 3.936800e-02
1.767724e-02, 1.982324e-01, 3.929610e-02
1.769040e-02, 2.022221e-01, 4.089379e-02
1.770356e-02, 2.022528e-01, 4.090619e-02
1.771672e-02, 2.022099e-01, 4.088883e-02
1.772989e-02, 2.020692e-01, 4.083197e-02
1.774305e-02, 2.019855e-01, 4.079815e-02
1.775621e-02, 2.020775e-01, 4.083530e-02
1.776937e-02, 2.017914e-01, 4.071977e-02
1.778254e-02, 2.018528e-01, 4.074456e-02
1.779570e-02, 2.017121e-01, 4.068775e-02
1.780886e-02, 2.016647e-01, 4.066866e-02
1.782202e-02, 2.011362e-01, 4.045575e-02
1.783519e-02, 2.010592e-01, 4.042479e-02
1.784835e-02, 2.009829e-01, 4.039413e-02
1.786151e-02, 2.009812e-01, 4.039344e-02
1.787467e-02, 2.008486e-01, 4.034017e-02
1.788784e-02, 2.002748e-01, 4.011000e-02
1.790100e-02, 2.003206e-01, 4.012834e-02
1.791416e-02, 2.001290e-01, 4.005162e-02
1.792732e-02, 2.001598e-01, 4.006393e-02
1.794049e-02, 2.001355e-01, 4.005421e-02
1.795365e-02, 1.942425e-01, 3.773017e-02
1.796681e-02, 1.937359e-01, 3.753361e-02
1.797997e-02, 1.933728e-01, 3.739302e-02
1.799314e-02, 1.930829e-01, 3.728100e-02
1.800630e-02, 1.927416e-01, 3.714934e-02
1.801946e-02, 1.927328e-01, 3.714593e-02
1.803262e-02, 1.923183e-01, 3.698633e-02
1.804579e-02, 1.918295e-01, 3.679856e-02
1.805895e-02, 1.919291e-01, 3.683678e-02
1.807211e-02, 1.913001e-01, 3.659574e-02
1.808527e-02, 1.905994e-01, 3.632813e-02
1.809844e-02, 1.910579e-01, 3.650312e-02
1.811160e-02, 1.910872e-01, 3.651432e-02
1.812476e-02, 1.906086e-01, 3.633165e-02
1.813792e-02, 1.906558e-01, 3.634964e-02
1.815109e-02, 1.905621e-01, 3.631391e-02
1.816425e-02, 1.900496e-01, 3.611885e-02
1.817741e-02, 1.901432e-01, 3.615445e-02
1.819057e-02, 1.896025e-01, 3.594909e-02
1.820374e-02, 1.894978e-01, 3.590940e-02
1.821690e-02, 1.890731e-01, 3.574865e-02
1.823006e-02, 1.885601e-01, 3.555492e-02
1.824322e-02, 1.881426e-01, 3.539765e-02
1.825639e-02, 1.874855e-01, 3.515082e-02
1.826955e-02, 1.873900e-01, 3.511503e-02
1.828271e-02, 1.872338e-01, 3.505648e-02
1.829587e-02, 1.870588e-01, 3.499101e-02
1.830904e-02, 1.866616e-01, 3.484256e-02
1.832220e-02, 1.859094e-01, 3.456232e-02
1.833536e-02, 1.857570e-01, 3.450565e-02
1.834852e-02, 1.851669e-01, 3.428678e-02
1.836169e-02, 1.847629e-01, 3.413734e-02
1.837485e-02, 1.841783e-01, 3.392163e-02
1.838801e-02, 1.835089e-01, 3.367553e-02
1.840117e-02, 1.826575e-01, 3.336377e-02
1.841434e-02, 1.823269e-01, 3.324310e-02
1.842750e-02, 1.812118e-01, 3.283772e-02
1.844066e-02, 1.803476e-01, 3.252524e-02
1.845382e-02, 1.795329e-01, 3.223206e-02
1.846699e-02, 1.787404e-01, 3.194811e-02
1.848015e-02, 1.782877e-01, 3.178650e-02
1.849331e-02, 1.772292e-01, 3.141021e-02
1.850647e-02, 1.762841e-01, 3.107608e-02
1.851964e-02, 1.753172e-01, 3.073612e-02
1.853280e-02, 1.746930e-01, 3.051764e-02
1.854596e-02, 1.743436e-01, 3.039569e-02
1.855912e-02, 1.731868e-01, 2.999367e-02
1.857229e-02, 1.727829e-01, 2.985393e-02
1.858545e-02, 1.717715e-01, 2.950545e-02
1.859861e-02, 1.764383e-01, 3.113048e-02
1.861177e-02, 1.755939e-01, 3.083322e-02
1.862494e-02, 1.751940e-01, 3.069294e-02
1.863810e-02, 1.750016e-01, 3.062555e-02
1.865126e-02, 1.746195e-01, 3.049196e-02
1.866442e-02, 1.739983e-01, 3.027542e-02
1.867759e-02, 1.734840e-01, 3.009669e-02
1.869075e-02, 1.729975e-01, 2.992813e-02
1.870391e-02, 1.727270e-01, 2.983463e-02
1.871707e-02, 1.721673e-01, 2.964157e-02
1.873024e-02, 1.718016e-01, 2.951580e-02
1.874340e-02, 1.715224e-01, 2.941994e-02
1.875656e-02, 1.713746e-01, 2.936925e-02
1.876972e-02, 1.702682e-01, 2.899126e-02
1.878289e-02, 1.633930e-01, 2.669726e-02
1.879605e-02, 1.626389e-01, 2.645142e-02
1.880921e-02, 1.619742e-01, 2.623565e-02
1.882237e-02, 1.610057e-01, 2.592283e-02
1.883554e-02, 1.604385e-01, 2.574053e-02
1.884870e-02, 1.590816e-01, 2.530695e-02
1.886186e-02, 1.582225e-01, 2.503436e-02
1.887502e-02, 1.568942e-01, 2.461578e-02
1.888819e-02, 1.554923e-01, 2.417785e-02
1.890135e-02, 1.543829e-01, 2.383409e-02
1.891451e-02, 1.529411e-01, 2.339098e-02
1.892767e-02, 1.520901e-01, 2.313141e-02
1.894084e-02, 1.511232e-01, 2.283822e-02
1.895400e-02, 1.493951e-01, 2.231891e-02
1.896716e-02, 1.486248e-01, 2.208935e-02
1.898032e-02, 1.476221e-01, 2.179228e-02
1.899349e-02, 1.460298e-01, 2.132470e-02
1.900665e-02, 1.455155e-01, 2.117477e-02
1.901981e-02, 1.438825e-01, 2.070218e-02
1.903297e-02, 1.428715e-01, 2.041227e-02
1.904614e-02, 1.420237e-01, 2.017072e-02
1.905930e-02, 1.405822e-01, 1.976337e-02
1.907246e-02, 1.399910e-01, 1.959749e-02
1.908562e-02, 1.384737e-01, 1.917496e-02
1.909879e-02, 1.378159e-01, 1.899323e-02
1.911195e-02, 1.365363e-01, 1.864216e-02
1.912511e-02, 1.357982e-01, 1.844115e-02
1.913827e-02, 1.353417e-01, 1.831738e-02
1.915144e-02, 1.338524e-01, 1.791646e-02
1.916460e-02, 1.335526e-01, 1.783630e-02
1.917776e-02, 1.328950e-01, 1.766108e-02
1.919092e-02, 1.324867e-01, 1.755273e-02
1.920409e-02, 1.314078e-01, 1.726802e-02
1.921725e-02, 1.310430e-01, 1.717227e-02
1.923041e-02, 1.299483e-01, 1.688655e-02
1.924357e-02, 1.298658e-01, 1.686513e-02
1.925674e-02, 1.286965e-01, 1.656279e-02
1.926990e-02, 1.286879e-01, 1.656058e-02
1.928306e-02, 1.308659e-01, 1.712589e-02
1.929622e-02, 1.304246e-01, 1.701058e-02
1.930939e-02, 1.294638e-01, 1.676089e-02
1.932255e-02, 1.290992e-01, 1.666660e-02
1.933571e-02, 1.283713e-01, 1.647919e-02
1.934887e-02, 1.282117e-01, 1.643825e-02
1.936204e-02, 1.272411e-01, 1.619031e-02
1.937520e-02, 1.267373e-01, 1.606234e-02
1.938836e-02, 1.258122e-01, 1.582870e-02
